19.69,19.69,20.14,20.70,20.48,20.25,19.81,19.24,19.36,19.47,19.47,19.24,18.91,18.91,19.02,18.80,19.13,19.47,18.80,18.68,19.02,18.91,18.91,18.91,18.80,19.02,18.68,19.13,18.68,18.80,19.24,19.47,19.81,19.81,20.25,19.81,19.81,20.14,19.69,19.69,20.03,19.58,19.69,19.47,20.14,19.24,19.13,19.24,19.58,19.36,19.13,19.58,19.13,19.36,19.24,19.69,20.14,19.58,19.81,19.36,19.13,19.13,18.68,18.68,18.46,18.35,18.35,18.46,18.35,19.24,18.57,18.35,18.35,18.23,18.23,18.80,18.23,18.23,18.23,18.35,18.23,18.12,18.46,18.80,18.46,18.80,19.02,19.24,19.81,19.69,19.69,19.69,19.81,19.69,19.81,19.81,19.69,19.47,19.36,19.02,19.58,19.02,19.02,18.91,19.02,18.91,18.91,18.80,18.80,18.91,19.36,19.13,19.36,19.47,19.69,19.69,19.81,19.81,19.92,19.92,20.14,19.92,20.70,21.15,21.60,22.61,22.95,23.06,23.06,23.51,23.17,22.72,21.71,21.38,20.37,20.25,19.81,19.58,19.13,18.91,18.46,18.01,17.90,17.56,17.11,16.89,16.78,16.78,17.23,17.34,17.56,17.79,17.90,18.12,18.12,18.01,18.23,18.23,18.57,18.46,18.01,18.23,17.79,18.23,18.68,18.12,18.35,18.35,18.46,18.01,17.56,17.11,16.78,16.44,16.33,16.44,16.66,16.33,16.44,15.99,15.88,14.87,14.76,14.87,14.98,15.54,16.55,17.34,17.79,18.23,18.80,19.02,19.13,19.24,19.81,19.92,19.81,19.81,19.81,19.81,19.36,18.91,19.13,18.91,18.80,18.46,18.68,18.80,19.24,18.80,18.35,18.01,17.34,16.66,15.99,15.54,15.21,15.21,15.43,15.99,16.33,16.44,17.11,17.45,17.23,17.11,17.11,17.11,17.23,18.23,18.23,17.56,17.67,18.01,18.12,18.23,18.46,18.91,18.68,19.02,18.57,18.46,18.57,18.35,18.23,18.12,17.56,17.34,17.23,17.11,17.00,16.66,16.44,16.44,16.10,15.77,15.77,15.43,15.54,15.43,15.66,15.99,15.88,15.99,16.22,17.11,17.23,17.45,17.79,17.90,18.12,17.67,17.23,17.11,17.45,17.00,16.89,16.44,16.33,16.78,16.66,16.89,17.11,17.34,18.01,18.23,17.67,17.67,17.67,18.01,17.45,17.34,18.23,18.35,17.90,17.67,17.23,17.23,17.23,17.00,17.11,16.89,16.22,15.99,16.44,16.22,15.66,16.22,15.54,15.21,15.21,15.09,15.21,14.76,14.87,14.65,14.31,14.87,14.53,14.53
20.93,21.15,22.05,21.94,21.38,21.38,21.04,20.37,20.48,20.37,20.70,20.25,20.03,19.69,20.25,19.92,19.47,20.37,19.69,19.92,20.14,20.59,19.92,19.92,19.92,20.03,19.92,19.69,19.69,19.36,20.03,21.15,20.70,21.15,21.60,21.26,21.49,21.26,20.93,21.26,20.37,20.70,20.81,20.70,21.49,20.37,20.37,19.81,20.14,20.70,19.92,20.37,20.48,20.48,20.25,20.81,21.04,20.70,20.59,20.70,20.37,20.48,19.47,20.03,19.47,19.47,19.81,19.92,19.24,20.59,19.58,19.58,19.36,19.24,19.02,20.37,19.24,19.36,19.36,19.36,19.36,19.24,19.81,19.69,20.14,20.37,20.48,20.48,20.59,21.15,21.26,20.59,21.49,20.59,21.15,21.15,21.04,20.48,20.37,20.25,20.70,20.14,20.03,19.92,20.37,20.03,20.03,19.92,20.14,20.25,20.59,20.81,20.93,21.15,21.49,21.15,22.72,22.61,21.26,21.71,22.38,22.83,22.95,23.95,24.40,24.18,24.96,25.53,24.96,25.86,25.30,24.40,23.06,23.17,21.71,21.04,21.38,21.04,20.14,19.81,18.91,18.91,18.23,18.12,18.01,17.56,17.67,17.67,18.46,18.01,18.46,19.36,19.58,19.36,18.80,18.68,19.36,19.58,19.47,19.36,18.35,18.57,18.01,19.02,18.80,18.57,19.47,19.02,18.91,18.12,17.90,18.01,18.57,17.45,17.11,17.67,17.90,17.90,18.01,17.11,16.66,15.54,15.09,15.43,15.43,16.44,17.23,18.80,19.24,19.92,20.03,20.48,20.37,20.70,21.49,21.60,20.48,21.15,21.26,21.26,20.93,20.03,20.37,20.37,19.81,19.24,19.47,20.25,20.70,19.92,20.03,18.91,18.91,18.01,16.78,16.33,15.32,15.09,15.21,15.54,16.10,16.44,17.79,18.46,17.79,18.23,17.79,17.90,18.68,19.24,19.13,18.12,18.35,19.36,20.25,19.92,19.69,20.25,19.69,20.25,19.92,19.69,20.25,19.69,19.81,19.58,19.36,18.80,18.68,18.12,18.35,17.79,17.67,17.23,17.00,16.66,17.00,15.66,16.10,16.22,16.78,16.55,16.78,16.44,17.23,17.56,18.57,18.57,18.57,19.36,18.91,19.02,18.23,18.46,19.02,18.01,17.56,17.34,17.11,17.79,18.01,18.01,18.46,18.80,19.13,19.13,18.68,18.80,19.02,18.91,17.90,18.57,19.13,19.24,19.02,18.35,18.12,18.12,17.90,17.45,17.67,17.79,16.89,16.78,17.23,16.78,15.88,16.44,16.44,16.10,16.10,15.66,15.77,15.88,15.54,15.43,14.98,15.09,15.09,15.21
21.15,21.82,21.94,21.49,20.81,21.49,20.70,20.59,20.81,20.48,20.14,19.58,20.48,20.25,19.58,19.69,19.47,19.47,19.58,20.25,19.92,19.81,20.59,19.69,20.37,19.92,20.03,19.58,20.25,20.70,21.04,20.48,20.59,20.70,21.49,21.60,21.49,21.71,21.49,20.93,21.38,20.37,20.48,20.48,21.26,20.70,19.92,20.25,20.48,20.37,20.03,20.70,20.70,20.14,21.26,20.25,20.93,20.93,20.70,20.25,20.03,20.37,20.14,19.92,20.25,19.92,20.14,19.92,20.03,20.70,20.37,19.69,19.92,19.13,19.69,20.14,19.24,19.36,19.13,19.36,19.24,19.36,19.69,19.69,20.81,21.38,20.93,20.81,21.38,21.26,21.26,21.04,21.94,21.15,21.26,21.60,20.59,20.70,20.81,20.48,20.81,20.59,20.25,20.59,20.70,20.70,20.81,20.37,20.81,20.81,21.04,21.38,21.82,22.50,23.06,22.95,23.28,23.17,22.95,23.39,22.95,24.18,23.51,23.95,24.74,24.96,25.08,24.96,24.52,24.85,23.84,24.74,23.39,23.17,22.61,21.82,21.04,20.37,19.81,20.14,19.69,19.47,18.91,19.36,18.80,18.23,18.46,18.01,19.58,19.24,19.13,19.36,19.58,19.02,19.58,19.47,19.81,19.24,19.24,18.91,19.36,18.01,18.46,18.46,18.68,19.58,19.58,19.02,19.47,18.80,18.80,17.79,18.68,18.23,18.01,17.67,17.79,18.46,18.57,17.00,16.22,15.66,15.32,15.43,16.33,16.89,18.23,19.92,19.47,19.81,20.37,20.37,20.93,21.15,20.93,20.70,21.26,21.82,21.60,21.49,20.70,20.70,20.81,19.92,19.69,19.47,19.58,20.37,21.15,21.04,20.70,19.58,19.92,18.12,17.11,15.99,15.88,15.32,15.88,15.21,15.88,16.10,16.66,17.34,18.12,17.90,18.57,18.12,18.46,18.23,17.90,18.46,18.91,19.69,20.37,19.81,20.14,19.92,20.03,20.37,20.59,20.03,20.37,19.92,20.14,19.58,19.81,19.69,18.46,18.23,19.13,18.68,18.46,18.46,17.90,17.23,16.89,16.44,16.10,17.00,16.33,16.33,16.55,17.56,18.01,18.35,18.68,18.80,19.69,19.92,19.02,19.02,18.80,18.91,19.47,18.23,18.35,18.57,18.80,18.46,18.57,18.35,18.68,19.13,19.24,19.36,19.47,19.13,19.02,18.91,19.02,19.69,19.24,19.36,19.02,18.80,18.57,18.01,17.90,17.45,17.45,17.00,16.78,17.11,16.55,16.89,17.11,16.66,16.44,16.33,15.77,15.99,15.99,16.10,16.22,15.32,15.43,15.43,15.43,15.32
21.15,22.16,21.71,21.82,21.49,21.49,20.70,20.37,21.04,20.70,20.14,20.03,20.48,20.48,20.48,20.03,19.81,20.59,21.15,20.48,20.59,20.37,20.48,20.48,20.48,20.48,20.14,20.59,20.59,21.15,21.15,20.81,20.59,20.81,21.82,21.94,22.05,22.38,21.82,21.60,21.94,21.49,20.70,20.81,21.26,20.93,20.59,20.81,21.15,20.93,20.48,21.04,20.70,20.59,21.38,21.04,21.82,21.71,21.38,20.93,21.04,21.04,20.37,20.14,20.48,20.14,20.14,20.03,20.70,20.70,20.48,20.03,19.69,19.69,19.69,20.48,19.58,19.92,20.03,19.24,19.13,19.81,19.69,20.37,21.04,21.49,20.81,21.38,22.16,22.16,21.60,21.60,22.16,21.49,22.05,21.49,21.15,20.81,21.15,20.70,20.93,20.48,20.37,20.37,20.37,20.37,20.37,20.48,20.48,20.70,20.93,21.71,22.16,23.51,23.95,24.52,24.85,24.52,24.63,24.85,24.18,24.74,24.29,24.74,24.96,25.19,24.52,24.40,24.74,23.84,23.95,24.52,23.39,23.39,22.16,21.71,21.60,20.70,19.92,20.37,19.24,20.03,19.69,19.36,18.68,19.13,19.13,18.46,19.13,20.14,20.48,19.24,19.81,19.58,20.48,19.69,19.69,19.24,19.02,18.23,19.02,18.46,18.01,18.01,18.80,19.36,19.13,18.46,19.36,18.91,18.46,17.79,18.57,18.91,18.23,18.68,19.13,18.68,19.36,17.11,17.00,15.99,15.88,15.99,16.66,17.56,19.02,19.47,19.69,20.48,20.70,20.70,20.93,21.49,20.70,20.93,22.05,22.05,21.82,21.38,20.70,21.49,21.04,19.92,19.81,19.58,19.92,20.59,21.71,21.49,21.04,20.25,20.14,19.02,17.34,16.66,16.78,15.99,15.77,15.09,15.54,15.77,16.78,17.34,17.90,18.68,18.68,18.01,18.68,18.23,18.35,19.13,19.24,20.03,20.37,20.25,20.25,20.37,20.70,20.25,20.48,19.92,20.37,20.03,20.81,20.48,20.25,19.81,19.92,19.36,19.69,19.02,18.57,18.57,17.90,17.79,17.11,17.23,16.22,17.67,16.44,16.89,17.56,18.12,18.35,18.57,19.36,19.36,19.81,20.25,19.13,18.80,18.68,19.58,19.24,18.46,19.24,19.36,18.91,19.36,19.36,19.24,19.36,18.68,19.13,19.81,19.58,19.58,19.24,19.13,19.13,19.58,18.80,18.91,19.47,18.91,18.57,18.12,17.90,17.90,17.56,17.67,17.56,18.12,17.00,17.56,18.35,16.89,16.78,17.34,17.11,16.55,15.99,16.66,15.99,15.99,16.22,15.54,15.99,16.22
21.15,21.04,21.38,20.93,21.26,21.04,20.25,20.37,20.70,20.03,20.59,20.70,20.03,19.47,20.03,20.70,20.03,20.37,20.81,20.25,20.37,21.38,21.15,19.92,20.70,20.48,20.14,20.14,20.48,20.81,20.37,20.81,21.38,21.26,21.94,21.38,21.38,21.71,22.50,22.16,21.49,21.49,20.93,20.93,20.48,19.81,20.59,20.25,21.26,19.92,20.59,20.81,20.48,20.25,20.81,20.93,20.93,22.27,21.38,20.93,21.82,20.59,20.81,19.92,20.70,19.92,20.70,20.48,20.37,20.37,19.81,20.25,20.37,19.92,20.25,19.81,19.81,19.92,19.92,19.81,20.14,19.69,19.47,21.26,21.04,21.04,20.81,20.81,22.16,21.38,22.72,22.16,22.05,22.27,21.49,21.38,21.60,21.15,21.49,20.59,21.38,20.81,21.15,20.25,20.25,20.25,21.15,20.59,20.37,21.15,21.94,21.60,23.39,23.84,25.86,25.75,25.75,25.30,24.52,24.74,24.63,24.07,23.73,24.40,24.40,24.18,24.07,24.74,24.29,22.83,23.62,23.51,22.38,22.27,21.82,21.71,21.94,20.81,20.48,21.26,20.25,20.70,20.48,19.58,20.37,20.25,19.58,19.69,19.47,19.81,19.92,20.14,20.48,20.37,20.70,19.58,19.47,19.13,18.80,18.23,18.46,19.58,18.68,18.91,19.24,19.36,19.36,18.46,19.36,18.12,18.57,19.36,19.36,19.36,19.24,19.24,19.58,19.36,20.03,18.68,18.35,16.66,16.33,16.89,17.34,18.46,19.69,20.03,20.59,21.04,20.93,20.81,20.70,21.15,21.15,21.94,22.50,22.27,21.71,20.81,21.38,20.70,20.70,19.81,19.81,20.03,20.25,20.93,21.71,21.82,21.49,20.59,19.81,18.57,18.01,17.45,16.55,16.10,15.43,14.87,15.32,15.54,17.11,17.56,18.23,18.46,18.80,19.36,19.58,19.47,19.58,20.03,20.59,20.14,20.48,20.14,19.92,21.04,20.70,20.48,21.71,20.81,21.60,21.15,21.26,20.37,20.70,20.37,20.03,20.59,20.14,20.25,19.58,18.80,18.35,17.90,17.34,16.78,17.23,17.67,17.67,18.12,17.79,18.68,19.13,19.58,19.02,19.36,19.92,19.69,19.81,19.47,19.36,19.24,19.24,19.81,19.24,19.36,19.47,20.03,19.69,19.81,20.03,19.58,19.69,19.81,19.69,19.47,19.69,19.69,19.81,19.13,19.13,19.47,19.69,19.47,18.91,18.35,18.23,18.01,18.01,18.57,18.01,18.01,18.80,17.67,18.68,18.35,18.35,17.67,17.45,17.11,17.00,16.33,16.22,16.89,16.55,16.55,16.66,16.44
21.26,21.49,21.94,21.49,21.49,33.82,33.94,34.27,34.27,34.27,34.39,34.39,34.39,34.39,34.16,34.27,34.27,34.16,34.16,34.16,34.16,34.27,34.39,34.50,34.50,34.39,34.39,34.39,34.27,34.27,34.16,34.05,34.05,33.94,33.94,33.82,33.82,33.71,33.82,33.82,33.82,33.82,33.94,34.05,34.16,34.16,34.16,34.27,34.27,34.16,34.16,34.05,34.05,33.94,33.94,33.94,33.82,33.82,33.94,34.05,34.16,34.16,34.27,34.27,34.16,20.14,20.59,20.70,20.25,20.70,20.37,20.59,20.37,20.03,20.59,20.03,20.14,20.37,20.48,20.14,20.48,19.47,19.92,21.38,20.93,21.26,21.38,21.26,22.16,21.82,22.16,22.27,21.60,21.49,22.16,21.26,21.94,21.49,21.26,20.93,21.26,21.04,20.93,20.14,20.37,20.59,21.04,20.48,21.04,21.15,22.38,22.50,23.62,24.52,25.41,26.31,25.64,25.30,25.41,24.52,24.52,23.51,23.84,24.18,23.28,23.06,23.06,23.62,23.51,21.94,22.95,22.50,21.26,22.05,21.04,20.14,18.57,18.01,17.56,17.45,17.34,17.23,17.45,17.34,17.11,17.11,17.23,17.11,17.11,17.00,17.00,17.00,17.11,17.11,17.00,16.66,16.66,16.55,16.44,16.33,16.22,16.22,16.10,16.22,16.33,16.33,16.44,16.33,16.44,16.33,16.66,16.33,16.55,16.78,16.89,16.89,16.78,16.78,16.78,16.33,15.88,15.77,15.88,16.44,17.56,18.91,19.81,20.25,20.37,20.81,21.49,21.15,21.04,21.60,20.93,22.16,22.72,22.50,21.82,21.15,22.27,20.81,20.93,19.92,20.37,20.37,21.49,21.38,22.50,22.27,22.27,21.04,20.37,19.13,18.12,17.79,16.55,16.10,15.77,15.09,15.09,15.66,17.67,18.23,18.57,18.91,19.24,19.13,19.58,19.36,19.81,20.48,20.48,19.47,20.03,20.25,19.92,20.48,21.04,20.25,21.38,21.38,21.82,21.26,20.14,18.46,18.01,17.34,17.34,17.00,17.00,16.89,16.66,16.33,16.10,15.77,15.43,15.43,15.43,15.66,15.88,15.88,16.10,16.33,16.55,16.78,16.78,17.11,17.79,19.36,19.69,19.69,19.47,19.36,19.58,20.03,19.47,19.58,19.92,19.92,20.14,19.69,20.03,19.58,19.47,19.69,18.01,17.79,17.34,17.00,17.11,17.00,17.11,17.00,16.89,16.89,16.78,16.44,16.44,16.10,16.33,16.66,15.99,16.22,16.78,15.99,16.55,16.66,16.78,17.67,17.90,16.78,17.56,16.66,16.44,16.78,16.10,16.89,17.56,17.23
21.94,21.26,21.04,21.49,20.59,33.94,34.39,34.61,34.39,34.39,34.39,34.39,34.50,34.39,34.50,34.39,34.39,34.50,34.39,34.39,34.39,34.39,34.39,34.50,34.39,34.50,34.39,34.39,34.50,34.39,34.39,34.39,34.39,34.39,34.27,34.27,34.39,34.39,34.27,34.27,34.27,34.39,34.39,34.39,34.39,34.50,34.39,34.39,34.50,34.50,34.39,34.39,34.27,34.27,34.27,34.39,34.27,34.39,34.27,34.39,34.39,34.50,34.39,34.39,34.50,21.38,21.04,21.04,20.70,20.93,20.25,21.15,21.04,20.59,20.70,20.59,20.48,20.48,20.25,20.70,19.81,19.69,20.37,21.49,21.15,20.70,21.38,21.26,21.82,21.38,22.05,22.38,22.50,21.71,20.59,20.70,20.70,21.15,21.04,20.81,20.70,21.26,21.26,20.93,21.04,20.93,20.59,20.81,21.15,21.60,22.16,24.18,24.74,24.74,26.20,25.97,25.97,25.41,24.40,24.07,23.51,23.17,22.05,23.06,21.38,22.16,22.72,21.71,21.26,21.82,21.71,20.81,20.37,18.35,17.56,17.45,17.34,17.23,17.34,17.34,17.11,17.11,17.11,17.11,17.23,17.23,16.89,16.78,17.23,17.23,17.00,16.66,16.55,16.55,16.78,16.33,16.22,15.99,15.99,15.66,15.66,15.54,15.88,15.88,15.77,15.66,16.22,16.44,16.33,16.10,16.10,16.22,16.33,16.89,16.78,16.66,16.66,16.33,16.89,16.10,15.88,15.66,15.66,16.10,16.22,17.11,19.13,20.81,20.81,21.60,21.38,21.60,21.38,21.60,21.71,22.16,22.16,22.27,21.82,21.15,21.94,21.38,21.04,21.26,21.15,21.38,21.71,22.38,22.50,22.61,22.72,21.04,20.37,20.14,18.80,18.01,16.89,16.10,15.43,15.09,15.21,15.88,16.33,17.11,18.35,18.91,19.13,18.68,20.25,19.81,19.92,19.47,19.69,19.81,20.03,20.37,20.70,20.81,20.70,21.82,21.04,20.93,21.60,18.57,17.56,17.23,17.11,16.78,16.78,16.66,16.66,16.44,16.55,16.10,15.99,15.77,15.43,15.32,15.77,15.54,15.77,15.77,16.44,16.10,16.22,16.22,16.55,16.78,16.55,16.89,18.12,19.58,20.59,20.25,19.58,19.47,19.81,19.81,20.03,19.92,19.81,20.03,19.47,20.03,18.57,17.34,17.23,17.23,17.23,16.89,16.66,17.11,17.00,17.00,17.00,17.11,16.78,16.55,16.22,16.22,16.55,16.78,16.55,17.00,15.99,15.99,16.44,16.22,16.66,16.33,16.89,18.23,17.45,17.23,17.79,17.00,17.23,17.79,17.23,17.23
22.05,21.49,21.26,21.71,21.04,34.39,34.72,34.95,34.83,34.72,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.72,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.72,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.72,34.83,34.83,34.83,34.83,34.83,34.95,34.83,34.83,34.72,34.83,34.72,34.61,20.81,20.59,20.93,20.37,20.93,20.59,20.93,20.70,20.25,20.59,21.26,21.26,20.59,20.70,20.25,19.69,20.03,20.70,21.60,20.93,21.38,21.04,21.04,21.71,21.94,22.61,22.27,22.16,21.38,20.93,20.93,20.81,20.93,20.59,21.49,21.04,20.14,20.14,20.37,20.81,21.15,20.48,21.26,21.49,21.82,22.50,24.18,24.52,24.40,25.86,25.86,25.64,24.29,23.28,23.62,22.83,22.16,21.60,22.27,20.93,21.71,21.71,20.81,20.59,21.38,21.04,18.68,17.79,17.23,17.00,17.34,17.45,17.56,16.89,17.56,17.11,17.00,17.11,17.56,17.23,17.23,16.89,16.78,17.34,17.11,17.00,16.66,16.33,16.44,16.44,16.55,16.55,16.10,16.22,15.43,15.66,15.43,15.54,15.66,15.66,15.32,15.99,16.10,16.10,16.22,15.99,16.10,16.33,16.78,16.55,16.44,16.66,16.22,16.44,16.10,15.88,15.66,15.77,15.77,16.22,16.55,17.11,18.68,21.26,21.38,21.71,21.82,21.60,21.49,21.94,22.27,22.16,22.05,22.05,21.60,22.38,21.82,21.71,21.49,21.60,22.27,22.72,22.61,22.72,22.61,22.16,21.04,20.37,19.92,19.02,18.68,17.67,16.78,15.77,15.77,15.77,15.77,16.33,17.34,18.01,18.57,19.24,19.24,19.92,19.92,20.14,19.81,19.81,19.69,19.47,20.59,20.81,21.26,21.49,21.71,21.94,21.94,18.46,17.34,16.89,16.89,16.89,16.55,16.66,16.55,16.44,16.33,16.33,15.99,15.54,15.77,15.21,15.88,15.54,15.77,15.77,15.77,16.33,15.99,16.22,16.66,16.66,16.78,16.66,16.55,16.78,17.45,20.25,19.36,19.81,19.47,20.37,20.03,20.14,19.81,20.25,19.81,19.47,17.79,17.34,17.45,17.23,17.45,17.11,16.89,16.66,16.78,17.00,17.11,17.11,16.89,16.66,16.44,16.33,15.99,16.66,16.44,16.66,16.78,16.22,16.33,16.55,16.55,16.66,16.33,15.99,16.44,17.00,17.56,17.34,17.00,17.11,17.34,17.11,17.45
21.94,21.60,21.49,20.70,20.48,34.27,34.39,34.83,34.39,34.61,34.50,34.61,34.83,34.61,34.72,34.72,34.61,34.72,34.72,34.50,34.72,34.83,34.27,34.83,34.39,34.72,34.72,34.39,34.83,34.72,34.39,34.83,34.50,34.50,34.50,34.72,34.50,34.39,34.95,34.61,34.72,34.72,34.50,34.50,34.61,34.72,34.50,34.50,34.72,34.39,34.72,34.83,34.50,34.72,34.72,34.61,34.50,34.72,34.61,34.61,34.72,34.61,34.61,34.72,34.83,20.14,19.92,20.14,20.37,20.70,21.15,20.70,21.26,21.38,20.93,21.38,21.49,21.49,20.59,20.93,20.81,21.04,20.59,21.71,20.93,22.05,21.26,21.26,21.82,21.15,21.15,21.71,21.38,20.81,21.26,21.04,20.81,20.70,20.59,20.81,21.15,20.25,20.25,20.37,20.48,20.37,20.14,21.04,21.15,22.27,22.61,23.73,24.18,24.85,24.74,25.19,24.52,23.51,22.61,21.15,22.16,21.49,20.93,21.60,20.59,20.25,19.92,20.48,20.93,20.70,17.90,17.23,17.45,17.23,17.56,17.34,17.79,17.23,17.56,17.45,18.23,18.12,18.01,17.56,17.45,17.56,17.23,17.00,17.45,17.34,16.66,16.55,17.11,16.78,16.66,16.22,15.99,15.99,15.99,15.32,15.32,15.32,14.87,15.09,15.54,15.66,15.99,16.33,15.88,15.99,16.10,17.00,16.33,16.78,16.78,16.44,16.33,17.00,16.66,16.66,16.89,16.10,15.99,16.22,16.22,16.55,17.34,17.23,18.57,21.60,21.60,22.05,21.94,22.27,22.61,22.38,22.27,22.61,22.27,22.16,22.27,22.27,22.72,22.05,22.83,22.72,22.61,22.83,22.50,22.27,21.71,20.81,20.37,20.25,19.47,18.91,18.23,16.66,16.66,15.99,15.99,16.10,16.89,18.01,18.68,19.36,19.69,19.81,19.92,19.92,19.81,19.92,20.48,20.03,20.70,19.81,20.14,20.48,20.14,21.04,21.60,19.02,17.79,17.34,16.89,17.11,16.89,17.11,17.11,16.33,15.99,16.66,15.43,15.43,15.88,15.54,15.43,15.54,15.54,15.66,16.22,16.33,15.88,16.33,15.99,16.66,16.66,16.66,17.45,17.45,16.44,16.78,17.79,19.69,19.81,19.81,19.81,20.14,20.14,19.69,19.92,19.47,18.57,17.23,17.34,17.45,17.11,17.11,17.23,16.78,16.33,16.33,16.55,17.11,16.55,16.89,16.44,16.66,15.54,15.54,16.55,16.22,16.10,16.44,15.88,16.22,15.99,16.33,16.89,16.33,16.44,15.66,16.55,17.11,17.23,16.78,16.89,17.11,17.34,17.34
22.50,21.49,21.38,21.15,20.59,34.16,34.39,34.72,34.27,34.61,34.61,34.50,34.83,34.50,34.83,34.83,34.72,34.72,34.61,34.50,34.50,34.95,34.05,34.61,34.27,34.72,34.72,34.50,34.72,34.61,34.50,34.95,34.39,34.61,34.72,34.83,34.61,34.16,34.95,34.72,34.50,34.83,34.72,34.72,34.50,34.27,34.61,34.95,34.72,34.39,34.61,34.50,34.72,34.83,34.72,34.50,34.39,34.83,34.72,34.72,34.61,34.50,34.50,34.61,34.83,20.37,19.81,19.81,20.70,20.37,21.26,21.04,21.15,21.71,20.93,21.15,21.71,21.38,21.26,21.15,21.04,21.15,20.59,21.26,20.81,22.05,21.15,21.38,21.49,20.70,21.04,22.05,20.81,21.26,20.93,21.38,20.37,20.59,20.59,20.37,20.59,20.37,20.25,20.37,20.48,20.70,20.81,20.70,21.15,21.60,23.06,23.51,23.51,23.73,24.07,23.39,23.06,22.05,21.15,20.48,21.15,20.93,20.37,20.93,19.92,19.58,19.92,19.69,20.48,17.90,16.89,16.89,17.34,17.00,17.11,17.67,17.34,17.45,17.34,17.90,17.23,18.35,17.34,17.23,17.11,16.89,17.34,16.55,17.56,16.33,16.89,16.44,16.89,16.66,16.22,16.10,15.88,15.66,15.43,15.54,14.87,14.76,14.53,14.65,15.09,15.54,15.43,15.77,15.99,15.66,16.10,16.10,17.11,15.99,16.55,16.10,16.22,16.66,16.55,16.22,16.55,16.66,15.77,16.22,16.55,16.78,17.11,17.34,17.67,18.91,21.82,21.71,21.94,21.94,22.38,21.71,22.05,22.38,22.16,21.94,22.72,22.95,22.72,21.94,23.28,22.61,22.27,22.38,22.05,22.16,21.04,20.59,20.70,19.81,19.69,18.57,18.57,17.23,17.00,16.44,17.11,17.11,16.78,17.23,18.57,18.80,18.80,19.81,19.92,19.69,20.37,20.93,20.70,20.25,20.70,19.69,20.37,20.59,20.37,21.26,21.04,17.90,17.45,17.23,16.78,17.00,16.78,17.79,30.35,27.32,15.88,15.88,15.54,14.98,16.10,15.21,15.32,15.54,15.88,15.77,16.33,16.10,16.10,16.55,16.10,16.89,16.33,17.11,16.89,17.67,16.33,16.78,17.11,20.14,19.47,19.69,20.03,20.03,20.37,19.81,20.14,19.47,17.23,17.23,17.11,17.34,17.45,17.11,17.00,16.44,16.78,16.22,17.00,16.89,16.78,16.89,16.22,16.22,15.77,15.66,16.66,16.22,16.44,15.99,16.22,16.66,15.88,16.66,16.89,16.55,15.88,15.66,15.88,17.00,16.89,16.78,17.00,17.23,17.45,17.56
